时间,币价,挖矿难度
"2021-03-25 00:00","1641.0140947143","6049459607906242.0000000000",
"2021-03-26 00:00","1683.6616463833","6034324418052712.0000000000",
"2021-03-27 00:00","1706.3506791517","6077682045641178.0000000000",
"2021-03-28 00:00","1778.6042852677","6174428057244027.0000000000",
"2021-03-29 00:00","1832.0326358243","6159975549777572.0000000000",
"2021-03-30 00:00","1850.3648755229","6173046521626463.0000000000",
"2021-03-31 00:00","1942.4641125747","6211126833932972.0000000000",
"2021-04-01 00:00","2071.4275073479","6288900218108226.0000000000",
"2021-04-02 00:00","2079.418564183","6254700049980300.0000000000",
"2021-04-03 00:00","2077.8682835412","6363505328792114.0000000000",
"2021-04-04 00:00","2107.7713498245","6540983585044016.0000000000",
"2021-04-05 00:00","2089.6737600327","6467736043112269.0000000000",
"2021-04-06 00:00","1981.8708038938","6592972083533001.0000000000",
"2021-04-07 00:00","2055.9802792153","6629623589862982.0000000000",
"2021-04-08 00:00","2064.0244160053","6580639847478083.0000000000",
"2021-04-09 00:00","2157.8869902061","6541038114941068.0000000000",
"2021-04-10 00:00","2151.9950717711","6462380476994739.0000000000",
"2021-04-11 00:00","2130.3923436355","6846623534683949.0000000000",
"2021-04-12 00:00","2261.4200087557","6842096246663401.0000000000",
"2021-04-13 00:00","2340.2520680909","6844231571180688.0000000000",
"2021-04-14 00:00","2462.6697461176","6826078661445667.0000000000",
"2021-04-15 00:00","2429.0702278481","6600300125535505.0000000000",
"2021-04-16 00:00","2349.2365582636","6677553879182893.0000000000",
"2021-04-17 00:00","2145.1252122133","6745429779641068.0000000000",
"2021-04-18 00:00","2098.1841660074","6594482741426253.0000000000",
"2021-04-19 00:00","2172.882944709","6664511517379865.0000000000",
"2021-04-20 00:00","2438.6516518839","6857228919166988.0000000000",
"2021-04-21 00:00","2607.6135466946","6918022708259513.0000000000",
"2021-04-22 00:00","2327.690538432","6891671911442417.0000000000",
"2021-04-23 00:00","2248.5480793649","6872911345805309.0000000000",
"2021-04-24 00:00","2338.4984009203","7091046444361083.0000000000",
"2021-04-25 00:00","2503.5925456987","7171487742928972.0000000000",
"2021-04-26 00:00","2666.0583367406","7106295519544206.0000000000",
"2021-04-27 00:00","2679.9969433277","7294758919561514.0000000000",
"2021-04-28 00:00","2782.9316826221","7254432280784051.0000000000",
"2021-04-29 00:00","2733.029847083","7265124863008387.0000000000",
"2021-04-30 00:00","2862.3222603718","7262694444604917.0000000000",
"2021-05-01 00:00","2931.1219088639","7323313040668110.0000000000",
"2021-05-02 00:00","3170.9703294061","7273492281798251.0000000000",
"2021-05-03 00:00","3259.8703915628","7481514822458784.0000000000",
"2021-05-04 00:00","3307.9534015317","7393633027372779.0000000000",
"2021-05-05 00:00","3555.7964418536","7615430053247264.0000000000",
"2021-05-06 00:00","3565.1761338199","7423584727843154.0000000000",
"2021-05-07 00:00","3637.5884538548","7562308324076481.0000000000",
"2021-05-08 00:00","3878.6748705467","7685927443713935.0000000000",
"2021-05-09 00:00","4143.0935257398","7631052199128147.0000000000",
"2021-05-10 00:00","4010.7127199041","7715669061072255.0000000000",
"2021-05-11 00:00","4198.1911249214","7735682838648044.0000000000",
"2021-05-12 00:00","3749.3842973945","7784731343146945.0000000000",
"2021-05-13 00:00","4136.4368266373","7886198420594319.0000000000",
"2021-05-14 00:00","3877.279587656","7780139196989150.0000000000",
"2021-05-15 00:00","3639.7107789714","8045642997027586.0000000000",
"2021-05-16 00:00","3279.8659605624","7854131578618850.0000000000",
"2021-05-17 00:00","3349.987596025","8002441043373299.0000000000",
"2021-05-18 00:00","2789.8447164914","8082140714075529.0000000000",
"2021-05-19 00:00","2908.5140176909","8166910502598694.0000000000",
"2021-05-20 00:00","2429.4494627696","7983587732817458.0000000000",
"2021-05-21 00:00","2376.480361376","7912085053884349.0000000000",
"2021-05-22 00:00","1923.2001979499","7842146185209807.0000000000",
"2021-05-23 00:00","2499.5136814023","7748399362768984.0000000000",
"2021-05-24 00:00","2598.4251981117","7815825440146442.0000000000",
"2021-05-25 00:00","2743.8216052853","7784052367641248.0000000000",
"2021-05-26 00:00","2808.9406760593","7711744229196116.0000000000",
"2021-05-27 00:00","2560.3379323587","7636685288751814.0000000000",
"2021-05-28 00:00","2321.8541175825","7581613761842200.0000000000",
"2021-05-29 00:00","2383.4292650166","7729288499232182.0000000000",
"2021-05-30 00:00","2625.3423898329","7662568911828918.0000000000",
"2021-05-31 00:00","2572.5412405293","7471563496510901.0000000000",
"2021-06-01 00:00","2783.8919616083","7576282142803466.0000000000",
"2021-06-02 00:00","2791.3752506907","7689808813634911.0000000000",
"2021-06-03 00:00","2656.5287010042","7743340232550385.0000000000",
"2021-06-04 00:00","2648.6953034606","7858780126107341.0000000000",
"2021-06-05 00:00","2717.3101253008","7821202408514133.0000000000",
"2021-06-06 00:00","2788.0080918723","7890404516142123.0000000000",
"2021-06-07 00:00","2381.0047940861","7895643076904867.0000000000",
"2021-06-08 00:00","2573.5489221797","7783869857286136.0000000000",
"2021-06-09 00:00","2504.8327609397","7600206796784327.0000000000",
"2021-06-10 00:00","2421.8351706649","7616768956917466.0000000000",
"2021-06-11 00:00","2390.8306749751","7497096534727432.0000000000",
"2021-06-12 00:00","2351.6967922244","7395324882148920.0000000000",
"2021-06-13 00:00","2573.7800319308","7334705555488828.0000000000",
"2021-06-14 00:00","2550.6338755467","7532193945371066.0000000000",
"2021-06-15 00:00","2414.6249363187","7424026498837959.0000000000",
"2021-06-16 00:00","2417.8741877657","7318158308315233.0000000000",
"2021-06-17 00:00","2217.8364815344","7505578144518700.0000000000",
"2021-06-18 00:00","2245.5030706197","7177252012678909.0000000000",
"2021-06-19 00:00","2115.369684005","7013030748979723.0000000000",
"2021-06-20 00:00","1987.0091413098","6833011115635325.0000000000",
"2021-06-21 00:00","1855.1670263731","6566032191293097.0000000000",
"2021-06-22 00:00","1978.8360891967","6369677945004554.0000000000",
"2021-06-23 00:00","1991.4570158833","6371382045619983.0000000000",
"2021-06-24 00:00","1829.6572082741","6277576771217950.0000000000",
"2021-06-25 00:00","1776.3433195658","6121523253149980.0000000000",
"2021-06-26 00:00","1841.6287155615","6129535444845898.0000000000",
"2021-06-27 00:00","2114.3780685172","6216555953261696.0000000000",
"2021-06-28 00:00","2216.50792291","6336144788665936.0000000000",
"2021-06-29 00:00","2103.3942281724","6356778321987843.0000000000",
"2021-06-30 00:00","2120.4984278237","6334798826927518.0000000000",
"2021-07-01 00:00","2117.3168761596","6350688023022013.0000000000",
"2021-07-02 00:00","2226.6077969809","6373934849564077.0000000000",
"2021-07-03 00:00","2330.2471069614","6385745040539106.0000000000",
"2021-07-04 00:00","2211.5147514474","6478656192079681.0000000000",
"2021-07-05 00:00","2305.6491253931","6555067963610257.0000000000",
"2021-07-06 00:00","2340.0485091611","6524650002119395.0000000000",
"2021-07-07 00:00","2175.1577794618","6528229290756476.0000000000",
"2021-07-08 00:00","2176.6534966348","6545681361026795.0000000000",
"2021-07-09 00:00","2120.2913666526","6751771750136557.0000000000",
"2021-07-10 00:00","2144.1145647175","6717726583238023.0000000000",
"2021-07-11 00:00","2090.5159399396","6820424082129840.0000000000",
"2021-07-12 00:00","1998.5665738078","6597305844297262.0000000000",
"2021-07-13 00:00","1997.6330546892","6524997147208808.0000000000",
"2021-07-14 00:00","1917.282811389","6600320135390236.0000000000",
"2021-07-15 00:00","1930.6339496736","6664813408004514.0000000000",
"2021-07-16 00:00","1885.2676682805","6763845171427652.0000000000",
"2021-07-17 00:00","1891.6997117835","6649484722692627.0000000000",
"2021-07-18 00:00","1821.6704949003","6742728544064270.0000000000",
"2021-07-19 00:00","1809.6746643909","6726566974655254.0000000000",
"2021-07-20 00:00","1953.4698385677","6747440623591833.0000000000",
"2021-07-21 00:00","2033.2398608427","6784689798516620.0000000000",
"2021-07-22 00:00","2050.9849808","6889150138655213.0000000000",
"2021-07-23 00:00","2155.3187051451","6900761921543851.0000000000",
"2021-07-24 00:00","2136.7169622146","7057020520988609.0000000000",
"2021-07-25 00:00","2346.3284525765","7149643472312621.0000000000",
"2021-07-26 00:00","2279.8816413064","7154335932397310.0000000000",
"2021-07-27 00:00","2291.3443162149","7244051914424170.0000000000",
"2021-07-28 00:00","2323.1787917174","7231371029180412.0000000000",
"2021-07-29 00:00","2347.0534339515","7029318967870257.0000000000",
"2021-07-30 00:00","2458.4847808272","7260822425204255.0000000000",
"2021-07-31 00:00","2584.8379592029","7351962594316480.0000000000",
"2021-08-01 00:00","2638.5910394408","7405000855595729.0000000000",
"2021-08-02 00:00","2497.9250369281","7593651454989349.0000000000",
"2021-08-03 00:00","2674.2422374758","7679226135353741.0000000000",
"2021-08-04 00:00","2764.3028919538","7617779420100727.0000000000",
"2021-08-05 00:00","2821.3134618508","7462419258922926.0000000000",
"2021-08-06 00:00","3083.5703948017","7511467746995986.0000000000",
"2021-08-07 00:00","3030.8163844132","7521786970724590.0000000000",
"2021-08-08 00:00","3169.6420133002","7708094119611548.0000000000",
"2021-08-09 00:00","3120.7204098506","7863044635956796.0000000000",
"2021-08-10 00:00","3246.1700570261","7713946842338514.0000000000",
"2021-08-11 00:00","3035.091093467","7751314923707640.0000000000",
"2021-08-12 00:00","3214.3778425104","7753897444455660.0000000000",
"2021-08-13 00:00","3270.1782212538","7733359031922931.0000000000",
"2021-08-14 00:00","3156.6365033774","7737131028292528.0000000000",
"2021-08-15 00:00","3222.0938871275","7634415489605485.0000000000",
"2021-08-16 00:00","3167.6629412172","7748338219860881.0000000000",
"2021-08-17 00:00","3107.9326468533","7914003238832041.0000000000",
"2021-08-18 00:00","3067.9391286173","8001442680733072.0000000000",
"2021-08-19 00:00","3283.7058032328","7909072656011422.0000000000",
"2021-08-20 00:00","3274.8925119136","8126166083408806.0000000000",
"2021-08-21 00:00","3180.3283705965","8084736915283792.0000000000",
"2021-08-22 00:00","3329.162909099","7981273536837678.0000000000",
"2021-08-23 00:00","3208.5280343234","8124011414813947.0000000000",
"2021-08-24 00:00","3216.7483569609","8224447187059699.0000000000",
"2021-08-25 00:00","3103.1712551549","8272828511487101.0000000000",
"2021-08-26 00:00","3240.6005677894","8289885893417459.0000000000",
"2021-08-27 00:00","3245.3616502439","8203335920901674.0000000000",
"2021-08-28 00:00","3186.7660365303","8201629211405525.0000000000",
"2021-08-29 00:00","3218.6530783126","8340274204811301.0000000000",
"2021-08-30 00:00","3391.1626988467","8440000485593031.0000000000",
"2021-08-31 00:00","3582.9141701932","8312709922363607.0000000000",
"2021-09-01 00:00","3760.7202865868","8523792927044242.0000000000",
"2021-09-02 00:00","3969.7729496947","8611169869585799.0000000000",
"2021-09-03 00:00","3914.221174141","8537059115960494.0000000000",
"2021-09-04 00:00","3908.1447694132","8703826269406875.0000000000",
"2021-09-05 00:00","3927.9424464309","8742806816471176.0000000000",
"2021-09-06 00:00","3460.1544924907","8748221203518679.0000000000",
"2021-09-07 00:00","3415.9711022976","8823780000729444.0000000000",
"2021-09-08 00:00","3522.0356720654","8775113659861256.0000000000",
"2021-09-09 00:00","3300.3496716822","8843923814569615.0000000000",
"2021-09-10 00:00","3310.3088655855","8928565751369380.0000000000",
"2021-09-11 00:00","3418.2324845168","9056548094684582.0000000000",
"2021-09-12 00:00","3205.8040462759","8927384219803483.0000000000",
"2021-09-13 00:00","3390.5150683449","8875160844269841.0000000000",
"2021-09-14 00:00","3495.3770820354","8926846692760291.0000000000",
"2021-09-15 00:00","3618.7448315849","8925608590396701.0000000000",
"2021-09-16 00:00","3453.5464823797","8933334532238791.0000000000",
"2021-09-17 00:00","3472.6787255991","9064208774309490.0000000000",
"2021-09-18 00:00","3365.5524598376","9060887137566944.0000000000",
"2021-09-19 00:00","3075.5565609309","9039322684688246.0000000000",
"2021-09-20 00:00","3034.0174142471","9243209631960728.0000000000",
"2021-09-21 00:00","3009.1277873549","9117611825300180.0000000000",
"2021-09-22 00:00","3099.4537418432","8951811893314349.0000000000",
"2021-09-23 00:00","2874.7922161754","9065338469447236.0000000000",
"2021-09-24 00:00","2932.3943833767","9228455995857764.0000000000",
"2021-09-25 00:00","3066.0241353587","9253600110135840.0000000000",
"2021-09-26 00:00","3070.8464451971","9167116294221842.0000000000",
"2021-09-27 00:00","2858.8596020996","9077286782292772.0000000000",
"2021-09-28 00:00","2862.8289870329","9098483346557944.0000000000",
"2021-09-29 00:00","2988.0161372037","9109444571722396.0000000000",
"2021-09-30 00:00","3237.6530814826","9225946125218604.0000000000",
"2021-10-01 00:00","3392.1455336503","9360955461927350.0000000000",
"2021-10-02 00:00","3409.6161637888","9290098145747144.0000000000",
"2021-10-03 00:00","3315.9554334761","9253464605435230.0000000000",
"2021-10-04 00:00","3424.9177726989","9541741566500972.0000000000",
"2021-10-05 00:00","3622.0298361484","9470897911866344.0000000000",
"2021-10-06 00:00","3591.1948856501","9502468216688290.0000000000",
"2021-10-07 00:00","3622.5874977463","9626749792969854.0000000000",
"2021-10-08 00:00","3607.3615244226","9468319356708216.0000000000",
"2021-10-09 00:00","3564.2610293379","9430156554950998.0000000000",
"2021-10-10 00:00","3603.7546867675","9643904959273454.0000000000",
"2021-10-11 00:00","3508.7305177239","9670943831300210.0000000000",
"2021-10-12 00:00","3498.0771043626","9747916663402132.0000000000",
"2021-10-13 00:00","3810.9133186535","9639609629708740.0000000000",
"2021-10-14 00:00","3805.343719571","9403028120071550.0000000000",
"2021-10-15 00:00","3917.5899926156","9525411333039128.0000000000",
"2021-10-16 00:00","3802.3819157825","9557942737035868.0000000000",
"2021-10-17 00:00","3775.6879108652","9612819414620654.0000000000",
"2021-10-18 00:00","3796.1836432028","9552476345788196.0000000000",
"2021-10-19 00:00","4083.2931815582","9706298131304590.0000000000",
"2021-10-20 00:00","4100.4093054708","9729879114226096.0000000000",
"2021-10-21 00:00","3987.76755445","9864567250573114.0000000000",
"2021-10-22 00:00","4088.4414536191","9810820109031036.0000000000",
"2021-10-23 00:00","4020.5934752795","9914204816191234.0000000000",
"2021-10-24 00:00","4220.3842653346","10085372966722842.0000000000",
"2021-10-25 00:00","4196.2432367821","10181850757767488.0000000000",
"2021-10-26 00:00","3996.7760776502","10210422543253454.0000000000",
"2021-10-27 00:00","4162.02432645","10003513325607082.0000000000",
"2021-10-28 00:00","4452.8094751078","10065339862730646.0000000000",
"2021-10-29 00:00","4290.9513210583","10238757202864746.0000000000",
